candidate,feature_group,ratio_variant,clip_name,revenue_weight,ratio_weight,Revenue_mae,Revenue_mape,COGS_mae,COGS_mape,avg_mae,avg_mape,weighted_avg_mape,scenario_weight_total,scenarios_covered,folds_evaluated
ratio_all_base_business_rw1.45_cw1.20,all,base,business,1.45,1.2,172007.2121727772,6.871270417212976,178643.50627218877,7.793149381654006,175325.35922248298,7.332209899433491,8.324691582967196,1.0,4,8
ratio_all_base_wide_rw1.45_cw1.20,all,base,wide,1.45,1.2,172007.2121727772,6.871270417212976,178643.50627218877,7.793149381654006,175325.35922248298,7.332209899433491,8.324691582967196,1.0,4,8
ratio_all_conservative_business_rw1.20_cw1.30,all,conservative,business,1.2,1.3,147990.95093434755,6.354993051249576,187109.90192458185,8.321716549355713,167550.42642946471,7.338354800302644,8.32584511674908,1.0,4,8
ratio_all_conservative_wide_rw1.20_cw1.30,all,conservative,wide,1.2,1.3,147990.95093434755,6.354993051249576,187109.90192458185,8.321716549355713,167550.42642946471,7.338354800302644,8.32584511674908,1.0,4,8
ratio_all_conservative_mid_rw1.30_cw1.25,all,conservative,mid,1.3,1.25,146680.28370565793,6.255439574885558,193413.82378729765,8.504569747197069,170047.0537464778,7.380004661041313,8.326069077796324,1.0,4,8
ratio_all_conservative_mid_rw1.25_cw1.25,all,conservative,mid,1.25,1.25,145560.3488750278,6.254733388008897,191139.8963061944,8.44180924187491,168350.12259061108,7.348271314941904,8.330768972184815,1.0,4,8
ratio_all_flex_business_rw1.45_cw1.25,all,flex,business,1.45,1.25,172007.2121727772,6.871270417212976,176548.53065292013,7.7520938313458965,174277.87141284865,7.311682124279436,8.333368096633215,1.0,4,8
ratio_all_flex_wide_rw1.45_cw1.25,all,flex,wide,1.45,1.25,172007.2121727772,6.871270417212976,176548.53065292013,7.7520938313458965,174277.87141284865,7.311682124279436,8.333368096633215,1.0,4,8
ratio_all_flex_business_rw1.45_cw1.20,all,flex,business,1.45,1.2,172007.2121727772,6.871270417212976,177179.5389959483,7.76702394221959,174593.37558436274,7.319147179716284,8.335348632356155,1.0,4,8
ratio_all_flex_wide_rw1.45_cw1.20,all,flex,wide,1.45,1.2,172007.2121727772,6.871270417212976,177179.5389959483,7.76702394221959,174593.37558436274,7.319147179716284,8.335348632356155,1.0,4,8
ratio_all_base_business_rw1.45_cw1.15,all,base,business,1.45,1.15,172007.2121727772,6.871270417212976,180234.36039081437,7.842492460091521,176120.7862817958,7.356881438652248,8.33706074291837,1.0,4,8
ratio_all_base_wide_rw1.45_cw1.15,all,base,wide,1.45,1.15,172007.2121727772,6.871270417212976,180234.36039081437,7.842492460091521,176120.7862817958,7.356881438652248,8.33706074291837,1.0,4,8
ratio_all_flex_business_rw1.45_cw1.30,all,flex,business,1.45,1.3,172007.2121727772,6.871270417212976,176772.0298174995,7.758278701814198,174389.62099513834,7.314774559513587,8.337582850185857,1.0,4,8
ratio_all_flex_wide_rw1.45_cw1.30,all,flex,wide,1.45,1.3,172007.2121727772,6.871270417212976,176772.0298174995,7.758278701814198,174389.62099513834,7.314774559513587,8.337582850185857,1.0,4,8
ratio_all_flex_mid_rw1.15_cw1.25,all,flex,mid,1.15,1.25,153796.30403257106,6.540313411712546,173027.93487022063,7.6984708461483,163412.11945139585,7.119392128930423,8.33778163742092,1.0,4,8
ratio_all_conservative_business_rw1.30_cw0.95,all,conservative,business,1.3,0.95,146680.28370565793,6.255439574885558,193697.14563295685,8.483886629199867,170188.71466930737,7.369663102042712,8.338092778123992,1.0,4,8
ratio_all_conservative_wide_rw1.30_cw0.95,all,conservative,wide,1.3,0.95,146680.28370565793,6.255439574885558,193697.14563295685,8.483886629199867,170188.71466930737,7.369663102042712,8.338092778123992,1.0,4,8
ratio_all_conservative_business_rw1.25_cw0.95,all,conservative,business,1.25,0.95,145560.3488750278,6.254733388008897,190533.4046664778,8.396230552690636,168046.8767707528,7.325481970349767,8.338165114129136,1.0,4,8
ratio_all_conservative_wide_rw1.25_cw0.95,all,conservative,wide,1.25,0.95,145560.3488750278,6.254733388008897,190533.4046664778,8.396230552690636,168046.8767707528,7.325481970349767,8.338165114129136,1.0,4,8
ratio_all_conservative_business_rw1.20_cw1.25,all,conservative,business,1.2,1.25,147990.95093434755,6.354993051249576,187501.13697875003,8.330789259731851,167746.0439565488,7.3428911554907135,8.339978634681293,1.0,4,8
ratio_all_conservative_wide_rw1.20_cw1.25,all,conservative,wide,1.2,1.25,147990.95093434755,6.354993051249576,187501.13697875003,8.330789259731851,167746.0439565488,7.3428911554907135,8.339978634681293,1.0,4,8
ratio_all_conservative_business_rw1.35_cw1.15,all,conservative,business,1.35,1.15,151072.3224363536,6.34385825678167,194856.38352538843,8.52868923759835,172964.35298087102,7.43627374719001,8.34124869150606,1.0,4,8
ratio_all_conservative_wide_rw1.35_cw1.15,all,conservative,wide,1.35,1.15,151072.3224363536,6.34385825678167,194856.38352538843,8.52868923759835,172964.35298087102,7.43627374719001,8.34124869150606,1.0,4,8
ratio_all_conservative_mid_rw1.30_cw1.20,all,conservative,mid,1.3,1.2,146680.28370565793,6.255439574885558,194015.2459999653,8.518706359309732,170347.7648528116,7.3870729670976445,8.3415123739647,1.0,4,8
ratio_all_flex_business_rw1.45_cw1.15,all,flex,business,1.45,1.15,172007.2121727772,6.871270417212976,178320.9801744277,7.799654308037988,175164.09617360245,7.335462362625482,8.343489092542162,1.0,4,8
ratio_all_flex_wide_rw1.45_cw1.15,all,flex,wide,1.45,1.15,172007.2121727772,6.871270417212976,178320.9801744277,7.799654308037988,175164.09617360245,7.335462362625482,8.343489092542162,1.0,4,8
ratio_all_conservative_mid_rw1.25_cw1.20,all,conservative,mid,1.25,1.2,145560.3488750278,6.254733388008897,191625.86553296197,8.453454339051294,168593.10720399488,7.354093863530096,8.34535341642999,1.0,4,8
ratio_all_flex_mid_rw1.15_cw1.30,all,flex,mid,1.15,1.3,153796.30403257106,6.540313411712546,175434.9167719367,7.772925938254856,164615.61040225386,7.156619674983701,8.352626596158425,1.0,4,8
ratio_all_base_business_rw1.45_cw1.10,all,base,business,1.45,1.1,172007.2121727772,6.871270417212976,182157.21566557235,7.903874190682988,177082.21391917477,7.387572303947982,8.353819581644734,1.0,4,8
ratio_all_base_wide_rw1.45_cw1.10,all,base,wide,1.45,1.1,172007.2121727772,6.871270417212976,182157.21566557235,7.903874190682988,177082.21391917477,7.387572303947982,8.353819581644734,1.0,4,8
ratio_all_conservative_business_rw1.20_cw1.20,all,conservative,business,1.2,1.2,147990.95093434755,6.354993051249576,187956.2949372049,8.341869305424003,167973.62293577622,7.3484311783367895,8.35476136557993,1.0,4,8
ratio_all_conservative_wide_rw1.20_cw1.20,all,conservative,wide,1.2,1.2,147990.95093434755,6.354993051249576,187956.2949372049,8.341869305424003,167973.62293577622,7.3484311783367895,8.35476136557993,1.0,4,8
ratio_all_conservative_mid_rw1.30_cw1.15,all,conservative,mid,1.3,1.15,146680.28370565793,6.255439574885558,194686.4206466499,8.535506978612734,170683.35217615392,7.395473276749145,8.357890819975605,1.0,4,8
ratio_all_flex_business_rw1.45_cw1.10,all,flex,business,1.45,1.1,172007.2121727772,6.871270417212976,180200.2097058176,7.856854536451939,176103.7109392974,7.364062476832458,8.358739732782526,1.0,4,8
ratio_all_flex_wide_rw1.45_cw1.10,all,flex,wide,1.45,1.1,172007.2121727772,6.871270417212976,180200.2097058176,7.856854536451939,176103.7109392974,7.364062476832458,8.358739732782526,1.0,4,8
ratio_all_conservative_business_rw1.35_cw1.10,all,conservative,business,1.35,1.1,151072.3224363536,6.34385825678167,195764.38690198967,8.552008677534372,173418.35466917162,7.4479334671580215,8.358860715849328,1.0,4,8
ratio_all_conservative_wide_rw1.35_cw1.10,all,conservative,wide,1.35,1.1,151072.3224363536,6.34385825678167,195764.38690198967,8.552008677534372,173418.35466917162,7.4479334671580215,8.358860715849328,1.0,4,8
ratio_all_conservative_mid_rw1.25_cw1.15,all,conservative,mid,1.25,1.15,145560.3488750278,6.254733388008897,192196.18233152656,8.467178079017144,168878.2656032772,7.36095573351302,8.361267852022381,1.0,4,8
ratio_all_conservative_business_rw1.20_cw1.15,all,conservative,business,1.2,1.15,147990.95093434755,6.354993051249576,188421.74094724975,8.353716129958755,168206.34594079864,7.354354590604165,8.369691612999947,1.0,4,8
ratio_all_conservative_wide_rw1.20_cw1.15,all,conservative,wide,1.2,1.15,147990.95093434755,6.354993051249576,188421.74094724975,8.353716129958755,168206.34594079864,7.354354590604165,8.369691612999947,1.0,4,8
ratio_all_conservative_mid_rw1.30_cw1.10,all,conservative,mid,1.3,1.1,146680.28370565793,6.255439574885558,195421.03684729373,8.554366926759336,171050.66027647583,7.404903250822446,8.374904162809237,1.0,4,8
ratio_all_base_business_rw1.45_cw1.05,all,base,business,1.45,1.05,172007.2121727772,6.871270417212976,184462.09187841284,7.977609420755569,178234.65202559502,7.424439918984272,8.376087573333034,1.0,4,8
ratio_all_base_wide_rw1.45_cw1.05,all,base,wide,1.45,1.05,172007.2121727772,6.871270417212976,184462.09187841284,7.977609420755569,178234.65202559502,7.424439918984272,8.376087573333034,1.0,4,8
ratio_all_conservative_mid_rw1.25_cw1.10,all,conservative,mid,1.25,1.1,145560.3488750278,6.254733388008897,192818.31393536826,8.482363310225285,169189.33140519803,7.368548349117091,8.377757912202496,1.0,4,8
ratio_all_conservative_business_rw1.35_cw1.05,all,conservative,business,1.35,1.05,151072.3224363536,6.34385825678167,196751.74482996075,8.57788209867898,173912.03363315717,7.460870177730325,8.377934167409455,1.0,4,8
ratio_all_conservative_wide_rw1.35_cw1.05,all,conservative,wide,1.35,1.05,151072.3224363536,6.34385825678167,196751.74482996075,8.57788209867898,173912.03363315717,7.460870177730325,8.377934167409455,1.0,4,8
ratio_all_flex_business_rw1.45_cw1.05,all,flex,business,1.45,1.05,172007.2121727772,6.871270417212976,182344.33879776814,7.924449531437373,177175.77548527266,7.397859974325175,8.380052335039961,1.0,4,8
ratio_all_flex_wide_rw1.45_cw1.05,all,flex,wide,1.45,1.05,172007.2121727772,6.871270417212976,182344.33879776814,7.924449531437373,177175.77548527266,7.397859974325175,8.380052335039961,1.0,4,8
ratio_all_conservative_business_rw1.20_cw1.10,all,conservative,business,1.2,1.1,147990.95093434755,6.354993051249576,188903.0994983842,8.366685118244677,168447.02521636587,7.360839084747126,8.385165254691033,1.0,4,8
ratio_all_conservative_wide_rw1.20_cw1.10,all,conservative,wide,1.2,1.1,147990.95093434755,6.354993051249576,188903.0994983842,8.366685118244677,168447.02521636587,7.360839084747126,8.385165254691033,1.0,4,8
ratio_all_conservative_mid_rw1.35_cw1.30,all,conservative,mid,1.35,1.3,151072.3224363536,6.34385825678167,197051.80072671897,8.619354375832524,174062.06158153628,7.481606316307097,8.388809806295177,1.0,4,8
ratio_all_conservative_mid_rw1.30_cw1.05,all,conservative,mid,1.3,1.05,146680.28370565793,6.255439574885558,196294.64416870187,8.577254073442385,171487.46393717988,7.416346824163971,8.393370184621062,1.0,4,8
ratio_all_conservative_mid_rw1.25_cw1.05,all,conservative,mid,1.25,1.05,145560.3488750278,6.254733388008897,193510.02206456574,8.499655117142957,169535.18546979676,7.377194252575927,8.395374972515393,1.0,4,8
ratio_all_conservative_business_rw1.35_cw1.00,all,conservative,business,1.35,1.0,151072.3224363536,6.34385825678167,197774.89081543303,8.605701390214348,174423.60662589333,7.474779823498009,8.397390454122007,1.0,4,8
ratio_all_conservative_wide_rw1.35_cw1.00,all,conservative,wide,1.35,1.0,151072.3224363536,6.34385825678167,197774.89081543303,8.605701390214348,174423.60662589333,7.474779823498009,8.397390454122007,1.0,4,8
ratio_all_conservative_business_rw1.20_cw1.05,all,conservative,business,1.2,1.05,147990.95093434755,6.354993051249576,189389.1062239047,8.380066395858874,168690.0285791261,7.367529723554225,8.400934106148933,1.0,4,8
ratio_all_conservative_wide_rw1.20_cw1.05,all,conservative,wide,1.2,1.05,147990.95093434755,6.354993051249576,189389.1062239047,8.380066395858874,168690.0285791261,7.367529723554225,8.400934106148933,1.0,4,8
ratio_all_base_business_rw1.45_cw1.00,all,base,business,1.45,1.0,172007.2121727772,6.871270417212976,187170.05462074972,8.0609500380165,179588.63339676347,7.466110227614738,8.403574083391364,1.0,4,8
ratio_all_base_wide_rw1.45_cw1.00,all,base,wide,1.45,1.0,172007.2121727772,6.871270417212976,187170.05462074972,8.0609500380165,179588.63339676347,7.466110227614738,8.403574083391364,1.0,4,8
ratio_all_conservative_mid_rw1.35_cw1.25,all,conservative,mid,1.35,1.25,151072.3224363536,6.34385825678167,197792.66190080158,8.63671990646021,174432.4921685776,7.49028908162094,8.404499654937515,1.0,4,8
ratio_all_flex_business_rw1.45_cw1.00,all,flex,business,1.45,1.0,172007.2121727772,6.871270417212976,184738.6106744416,8.001704971830023,178372.9114236094,7.4364876945214995,8.406747371427155,1.0,4,8
ratio_all_flex_wide_rw1.45_cw1.00,all,flex,wide,1.45,1.0,172007.2121727772,6.871270417212976,184738.6106744416,8.001704971830023,178372.9114236094,7.4364876945214995,8.406747371427155,1.0,4,8
ratio_all_conservative_mid_rw1.30_cw1.00,all,conservative,mid,1.3,1.0,146680.28370565793,6.255439574885558,197234.8422451706,8.60231965880316,171957.56297541427,7.428879616844359,8.412688408785321,1.0,4,8
ratio_all_conservative_mid_rw1.25_cw1.00,all,conservative,mid,1.25,1.0,145560.3488750278,6.254733388008897,194248.25705402237,8.519082853085804,169904.30296452506,7.38690812054735,8.413620631364033,1.0,4,8
ratio_all_conservative_business_rw1.20_cw1.00,all,conservative,business,1.2,1.0,147990.95093434755,6.354993051249576,189967.05570924922,8.396162092321163,168979.0033217984,7.375577571785368,8.418267103755372,1.0,4,8
ratio_all_conservative_wide_rw1.20_cw1.00,all,conservative,wide,1.2,1.0,147990.95093434755,6.354993051249576,189967.05570924922,8.396162092321163,168979.0033217984,7.375577571785368,8.418267103755372,1.0,4,8
ratio_all_conservative_business_rw1.35_cw0.95,all,conservative,business,1.35,0.95,151072.3224363536,6.34385825678167,198907.893864633,8.637622447101402,174990.1081504933,7.490740351941536,8.418382820001622,1.0,4,8
ratio_all_conservative_wide_rw1.35_cw0.95,all,conservative,wide,1.35,0.95,151072.3224363536,6.34385825678167,198907.893864633,8.637622447101402,174990.1081504933,7.490740351941536,8.418382820001622,1.0,4,8
ratio_all_conservative_mid_rw1.35_cw1.20,all,conservative,mid,1.35,1.2,151072.3224363536,6.34385825678167,198579.50123961078,8.655874710208861,174825.9118379822,7.499866483495265,8.420790318704832,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.25,all,base,mid,1.45,1.25,172007.2121727772,6.871270417212976,182941.53030200797,7.924853905099951,177474.3712373926,7.398062161156464,8.423183543350882,1.0,4,8
ratio_all_conservative_mid_rw1.20_cw1.30,all,conservative,mid,1.2,1.3,147990.95093434755,6.354993051249576,191724.3074325401,8.472910335461039,169857.62918344382,7.413951693355307,8.423601840329503,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.30,all,base,mid,1.45,1.3,172007.2121727772,6.871270417212976,182408.92413736403,7.913299570483637,177208.0681550706,7.392284993848307,8.424685709805166,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.20,all,base,mid,1.45,1.2,172007.2121727772,6.871270417212976,183997.56620725567,7.95409954470648,178002.38919001643,7.412684980959728,8.428020770785281,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.25,all,flex,mid,1.45,1.25,172007.2121727772,6.871270417212976,181589.31317420967,7.905545335761322,176798.26267349342,7.388407876487149,8.431486584912381,1.0,4,8
ratio_all_conservative_mid_rw1.30_cw0.95,all,conservative,mid,1.3,0.95,146680.28370565793,6.255439574885558,198209.3491594674,8.629626682559211,172444.81643256266,7.442533128722384,8.432013662857937,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.20,all,flex,mid,1.45,1.2,172007.2121727772,6.871270417212976,182123.51049817866,7.91835607573007,177065.3613354779,7.394813246471523,8.432024747380428,1.0,4,8
ratio_all_conservative_mid_rw1.25_cw0.95,all,conservative,mid,1.25,0.95,145560.3488750278,6.254733388008897,195063.56244567488,8.542803190470583,170311.95566035132,7.39876828923974,8.432774032232265,1.0,4,8
ratio_all_base_business_rw1.45_cw0.95,all,base,business,1.45,0.95,172007.2121727772,6.871270417212976,189950.5664895288,8.146724898249253,180978.889331153,7.508997657731115,8.43401422428467,1.0,4,8
ratio_all_base_wide_rw1.45_cw0.95,all,base,wide,1.45,0.95,172007.2121727772,6.871270417212976,189950.5664895288,8.146724898249253,180978.889331153,7.508997657731115,8.43401422428467,1.0,4,8
ratio_all_conservative_business_rw1.20_cw0.95,all,conservative,business,1.2,0.95,147990.95093434755,6.354993051249576,190617.9347624029,8.41563788078541,169304.44284837524,7.3853154660174924,8.436394992743137,1.0,4,8
ratio_all_conservative_wide_rw1.20_cw0.95,all,conservative,wide,1.2,0.95,147990.95093434755,6.354993051249576,190617.9347624029,8.41563788078541,169304.44284837524,7.3853154660174924,8.436394992743137,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.30,all,flex,mid,1.45,1.3,172007.2121727772,6.871270417212976,181864.26578632553,7.912995220943262,176935.73897955136,7.392132819078119,8.436878556327137,1.0,4,8
ratio_all_conservative_mid_rw1.20_cw1.25,all,conservative,mid,1.2,1.25,147990.95093434755,6.354993051249576,192094.11817871963,8.481277774396029,170042.5345565336,7.418135412822802,8.43728237311806,1.0,4,8
ratio_all_conservative_mid_rw1.35_cw1.15,all,conservative,mid,1.35,1.15,151072.3224363536,6.34385825678167,199449.79092603724,8.677456156705084,175261.05668119542,7.510657206743377,8.437687524992354,1.0,4,8
ratio_all_flex_business_rw1.45_cw0.95,all,flex,business,1.45,0.95,172007.2121727772,6.871270417212976,187644.1137627647,8.090848859764405,179825.66296777094,7.4810596384886905,8.438373645712225,1.0,4,8
ratio_all_flex_wide_rw1.45_cw0.95,all,flex,wide,1.45,0.95,172007.2121727772,6.871270417212976,187644.1137627647,8.090848859764405,179825.66296777094,7.4810596384886905,8.438373645712225,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.15,all,flex,mid,1.45,1.15,172007.2121727772,6.871270417212976,183177.1255356402,7.949066635541774,177592.1688542087,7.410168526377375,8.43890238368218,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.15,all,base,mid,1.45,1.15,172007.2121727772,6.871270417212976,185529.48840875842,8.002000479828192,178768.3502907678,7.436635448520584,8.438985312450875,1.0,4,8
ratio_all_conservative_mid_rw1.20_cw1.20,all,conservative,mid,1.2,1.2,147990.95093434755,6.354993051249576,192527.99620844374,8.49165251999229,170259.47357139565,7.4233227856209325,8.45162097669402,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.10,all,flex,mid,1.45,1.1,172007.2121727772,6.871270417212976,184969.61124337843,8.004370673249477,178488.41170807782,7.437820545231226,8.45293270275491,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.10,all,base,mid,1.45,1.1,172007.2121727772,6.871270417212976,187342.31178114412,8.06089427333587,179674.76197696064,7.4660823452744225,8.454060657908643,1.0,4,8
ratio_all_conservative_mid_rw1.35_cw1.10,all,conservative,mid,1.35,1.1,151072.3224363536,6.34385825678167,200369.73978398478,8.700579610159611,175721.0311101692,7.522218933470642,8.455138719338944,1.0,4,8
ratio_all_conservative_business_rw1.40_cw1.30,all,conservative,business,1.4,1.3,159739.94610175997,6.552252238760176,199212.66456729744,8.67794087057612,179476.3053345287,7.615096554668148,8.460427340775233,1.0,4,8
ratio_all_conservative_wide_rw1.40_cw1.30,all,conservative,wide,1.4,1.3,159739.94610175997,6.552252238760176,199212.66456729744,8.67794087057612,179476.3053345287,7.615096554668148,8.460427340775233,1.0,4,8
ratio_all_conservative_mid_rw1.20_cw1.15,all,conservative,mid,1.2,1.15,147990.95093434755,6.354993051249576,192993.24078965647,8.503095274729562,170492.095862002,7.429044162989568,8.466347500901243,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.05,all,flex,mid,1.45,1.05,172007.2121727772,6.871270417212976,187031.3473646781,8.07016161079371,179519.27976872766,7.470716014003343,8.473049550116666,1.0,4,8
ratio_all_conservative_mid_rw1.35_cw1.05,all,conservative,mid,1.35,1.05,151072.3224363536,6.34385825678167,201331.73498253577,8.725349295826927,176202.02870944468,7.534603776304299,8.473485799261633,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.05,all,base,mid,1.45,1.05,172007.2121727772,6.871270417212976,189512.435425554,8.131666263000792,180759.82379916558,7.501468340106884,8.47422279978943,1.0,4,8
ratio_all_conservative_business_rw1.40_cw1.25,all,conservative,business,1.4,1.25,159739.94610175997,6.552252238760176,200031.01262235164,8.697322660723382,179885.4793620558,7.624787449741779,8.476049195650361,1.0,4,8
ratio_all_conservative_wide_rw1.40_cw1.25,all,conservative,wide,1.4,1.25,159739.94610175997,6.552252238760176,200031.01262235164,8.697322660723382,179885.4793620558,7.624787449741779,8.476049195650361,1.0,4,8
ratio_all_conservative_mid_rw1.20_cw1.10,all,conservative,mid,1.2,1.1,147990.95093434755,6.354993051249576,193484.0415747731,8.515844921918092,170737.4962545603,7.435418986583834,8.481714631647222,1.0,4,8
ratio_all_conservative_business_rw1.40_cw1.20,all,conservative,business,1.4,1.2,159739.94610175997,6.552252238760176,200901.34061917212,8.71818331483959,180320.64336046603,7.635217776799884,8.492137907832463,1.0,4,8
ratio_all_conservative_wide_rw1.40_cw1.20,all,conservative,wide,1.4,1.2,159739.94610175997,6.552252238760176,200901.34061917212,8.71818331483959,180320.64336046603,7.635217776799884,8.492137907832463,1.0,4,8
ratio_all_conservative_mid_rw1.35_cw1.00,all,conservative,mid,1.35,1.0,151072.3224363536,6.34385825678167,202346.15546851495,8.752419077133899,176709.23895243427,7.548138666957785,8.492389640412872,1.0,4,8
ratio_all_conservative_mid_rw1.20_cw1.05,all,conservative,mid,1.2,1.05,147990.95093434755,6.354993051249576,194014.3456036695,8.529854918556973,171002.64826900852,7.442423984903274,8.497949061535342,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.00,all,flex,mid,1.45,1.0,172007.2121727772,6.871270417212976,189369.72144791076,8.146225394368305,180688.46681034396,7.50874790579064,8.498909774466346,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.00,all,base,mid,1.45,1.0,172007.2121727772,6.871270417212976,192027.1028890486,8.210973832827493,182017.1575309129,7.541122125020235,8.49901505461722,1.0,4,8
ratio_all_conservative_business_rw1.40_cw1.15,all,conservative,business,1.4,1.15,159739.94610175997,6.552252238760176,201859.7205492583,8.741717351664812,180799.83332550913,7.646984795212495,8.509235179636832,1.0,4,8
ratio_all_conservative_wide_rw1.40_cw1.15,all,conservative,wide,1.4,1.15,159739.94610175997,6.552252238760176,201859.7205492583,8.741717351664812,180799.83332550913,7.646984795212495,8.509235179636832,1.0,4,8
ratio_all_conservative_mid_rw1.35_cw0.95,all,conservative,mid,1.35,0.95,151072.3224363536,6.34385825678167,203402.14315016623,8.782529916239412,177237.23279325993,7.563194086510541,8.51161567110146,1.0,4,8
ratio_all_conservative_mid_rw1.20_cw1.00,all,conservative,mid,1.2,1.0,147990.95093434755,6.354993051249576,194576.7309798798,8.545068144400231,171283.8409571137,7.450030597824902,8.514662073883548,1.0,4,8
ratio_all_conservative_business_rw1.15_cw1.30,all,conservative,business,1.15,1.3,153796.30403257106,6.540313411712546,190905.8836898366,8.439631893921591,172351.09386120382,7.489972652817069,8.519677172211301,1.0,4,8
ratio_all_conservative_wide_rw1.15_cw1.30,all,conservative,wide,1.15,1.3,153796.30403257106,6.540313411712546,190905.8836898366,8.439631893921591,172351.09386120382,7.489972652817069,8.519677172211301,1.0,4,8
ratio_all_base_mid_rw1.45_cw0.95,all,base,mid,1.45,0.95,172007.2121727772,6.871270417212976,194597.95598217886,8.292415220690726,183302.58407747804,7.581842818951851,8.526680825051743,1.0,4,8
ratio_all_conservative_business_rw1.40_cw1.10,all,conservative,business,1.4,1.1,159739.94610175997,6.552252238760176,202886.91056828067,8.767977214804375,181313.42833502032,7.660114726782275,8.52762413455422,1.0,4,8
ratio_all_conservative_wide_rw1.40_cw1.10,all,conservative,wide,1.4,1.1,159739.94610175997,6.552252238760176,202886.91056828067,8.767977214804375,181313.42833502032,7.660114726782275,8.52762413455422,1.0,4,8
ratio_all_flex_mid_rw1.45_cw0.95,all,flex,mid,1.45,0.95,172007.2121727772,6.871270417212976,192207.67421172047,8.234029635502791,182107.44319224884,7.552650026357885,8.529601377853135,1.0,4,8
ratio_all_conservative_mid_rw1.20_cw0.95,all,conservative,mid,1.2,0.95,147990.95093434755,6.354993051249576,195166.04675748604,8.563043100973733,171578.4988459168,7.459018076111654,8.531691942597362,1.0,4,8
ratio_all_conservative_business_rw1.15_cw1.25,all,conservative,business,1.15,1.25,153796.30403257106,6.540313411712546,191111.3684186797,8.443783373894489,172453.83622562536,7.492048392803517,8.53349743065624,1.0,4,8
ratio_all_conservative_wide_rw1.15_cw1.25,all,conservative,wide,1.15,1.25,153796.30403257106,6.540313411712546,191111.3684186797,8.443783373894489,172453.83622562536,7.492048392803517,8.53349743065624,1.0,4,8
ratio_all_conservative_business_rw1.40_cw1.05,all,conservative,business,1.4,1.05,159739.94610175997,6.552252238760176,203995.57806208546,8.79715471722851,181867.7620819227,7.674703477994344,8.547117527172261,1.0,4,8
ratio_all_conservative_wide_rw1.40_cw1.05,all,conservative,wide,1.4,1.05,159739.94610175997,6.552252238760176,203995.57806208546,8.79715471722851,181867.7620819227,7.674703477994344,8.547117527172261,1.0,4,8
ratio_all_conservative_business_rw1.15_cw1.20,all,conservative,business,1.15,1.2,153796.30403257106,6.540313411712546,191410.0442664956,8.450996382829043,172603.17414953333,7.495654897270795,8.547947185671513,1.0,4,8
ratio_all_conservative_wide_rw1.15_cw1.20,all,conservative,wide,1.15,1.2,153796.30403257106,6.540313411712546,191410.0442664956,8.450996382829043,172603.17414953333,7.495654897270795,8.547947185671513,1.0,4,8
ratio_all_conservative_mid_rw1.40_cw1.30,all,conservative,mid,1.4,1.3,159739.94610175997,6.552252238760176,203802.93460526378,8.82719611153102,181771.44035351186,7.6897241751455985,8.557120558984394,1.0,4,8
ratio_all_conservative_business_rw1.15_cw1.15,all,conservative,business,1.15,1.15,153796.30403257106,6.540313411712546,191765.52497088,8.460707975382938,172780.91450172555,7.500510693547742,8.562878634254684,1.0,4,8
ratio_all_conservative_wide_rw1.15_cw1.15,all,conservative,wide,1.15,1.15,153796.30403257106,6.540313411712546,191765.52497088,8.460707975382938,172780.91450172555,7.500510693547742,8.562878634254684,1.0,4,8
ratio_all_conservative_business_rw1.40_cw1.00,all,conservative,business,1.4,1.0,159739.94610175997,6.552252238760176,205167.89369443821,8.829147879086085,182453.9198980991,7.690700058923131,8.567540818842218,1.0,4,8
ratio_all_conservative_wide_rw1.40_cw1.00,all,conservative,wide,1.4,1.0,159739.94610175997,6.552252238760176,205167.89369443821,8.829147879086085,182453.9198980991,7.690700058923131,8.567540818842218,1.0,4,8
ratio_all_conservative_mid_rw1.40_cw1.25,all,conservative,mid,1.4,1.25,159739.94610175997,6.552252238760176,204609.86690570528,8.846053459625777,182174.9065037326,7.699152849192977,8.572406818927771,1.0,4,8
ratio_no_web_base_business_rw1.30_cw1.10,no_web,base,business,1.3,1.1,156639.06466354895,6.71549923066151,164253.49374748705,7.521550996546423,160446.27920551802,7.118525113603966,8.572857355221913,1.0,4,8
ratio_no_web_base_wide_rw1.30_cw1.10,no_web,base,wide,1.3,1.1,156639.06466354895,6.71549923066151,164253.49374748705,7.521550996546423,160446.27920551802,7.118525113603966,8.572857355221913,1.0,4,8
