candidate,feature_group,ratio_variant,clip_name,revenue_weight,ratio_weight,Revenue_mae,Revenue_mape,COGS_mae,COGS_mape,avg_mae,avg_mape,weighted_avg_mape,scenario_weight_total,scenarios_covered,folds_evaluated
ratio_no_web_conservative_wide_rw1.30_cw1.15,no_web,conservative,wide,1.3,1.15,159166.21863439353,6.9425887042254395,187586.95022179378,8.486762297120332,173376.58442809366,7.714675500672885,8.861383340056134,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.25,all,base,mid,1.45,1.25,182011.38288742653,7.326562314771538,188505.90280704084,8.242878815013105,185258.64284723368,7.7847205648923214,8.861476138509628,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.20,all,base,mid,1.45,1.2,182011.38288742653,7.326562314771538,188655.5752015361,8.247230025693199,185333.47904448133,7.786896170232367,8.862840101784222,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.30,all,base,mid,1.45,1.3,182011.38288742653,7.326562314771538,189037.6065207604,8.2540464138437,185524.49470409346,7.790304364307619,8.865912115703035,1.0,4,8
ratio_all_conservative_business_rw1.40_cw1.05,all,conservative,business,1.4,1.05,169642.15541127554,6.974508027236052,204897.72951779753,8.924217535793694,187269.94246453652,7.949362781514873,8.869909330043289,1.0,4,8
ratio_all_conservative_wide_rw1.40_cw1.05,all,conservative,wide,1.4,1.05,169642.15541127554,6.974508027236052,204897.72951779753,8.924217535793694,187269.94246453652,7.949362781514873,8.869909330043289,1.0,4,8
ratio_no_web_conservative_business_rw1.20_cw1.30,no_web,conservative,business,1.2,1.3,161284.36181322634,6.991471396987102,186846.64064947184,8.453881583091011,174065.5012313491,7.722676490039056,8.869947632815883,1.0,4,8
ratio_no_web_conservative_wide_rw1.20_cw1.30,no_web,conservative,wide,1.2,1.3,161284.36181322634,6.991471396987102,186846.64064947184,8.453881583091011,174065.5012313491,7.722676490039056,8.869947632815883,1.0,4,8
ratio_no_web_conservative_business_rw1.25_cw1.05,no_web,conservative,business,1.25,1.05,158074.9293951022,6.912885436714146,186977.8851803514,8.454001702720896,172526.4072877268,7.683443569717522,8.870118461541173,1.0,4,8
ratio_no_web_conservative_wide_rw1.25_cw1.05,no_web,conservative,wide,1.25,1.05,158074.9293951022,6.912885436714146,186977.8851803514,8.454001702720896,172526.4072877268,7.683443569717522,8.870118461541173,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.15,all,base,mid,1.45,1.15,182011.38288742653,7.326562314771538,189335.21305694777,8.266082150422626,185673.29797218717,7.796322232597081,8.87036565072539,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.15,no_web,flex,business,1.4,1.15,170550.35545119448,7.262153128799346,177081.5534538296,8.087473487386768,173815.95445251203,7.674813308093057,8.875635823229139,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.15,no_web,flex,wide,1.4,1.15,170550.35545119448,7.262153128799346,177081.5534538296,8.087473487386768,173815.95445251203,7.674813308093057,8.875635823229139,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.10,no_web,flex,business,1.4,1.1,170550.35545119448,7.262153128799346,176904.71686676817,8.080219014190854,173727.53615898133,7.671186071495101,8.875666115701764,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.10,no_web,flex,wide,1.4,1.1,170550.35545119448,7.262153128799346,176904.71686676817,8.080219014190854,173727.53615898133,7.671186071495101,8.875666115701764,1.0,4,8
ratio_no_web_conservative_business_rw1.30_cw1.10,no_web,conservative,business,1.3,1.1,159166.21863439353,6.9425887042254395,188087.684046662,8.499008513039222,173626.95134052777,7.720798608632331,8.876983060147024,1.0,4,8
ratio_no_web_conservative_wide_rw1.30_cw1.10,no_web,conservative,wide,1.3,1.1,159166.21863439353,6.9425887042254395,188087.684046662,8.499008513039222,173626.95134052777,7.720798608632331,8.876983060147024,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.20,all,flex,mid,1.45,1.2,182011.38288742653,7.326562314771538,189119.7581314056,8.295728798136055,185565.57050941608,7.811145556453797,8.87790468339365,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.05,no_web,flex,business,1.4,1.05,170550.35545119448,7.262153128799346,177130.87588798898,8.08257749508973,173840.61566959173,7.672365311944538,8.879600187281069,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.05,no_web,flex,wide,1.4,1.05,170550.35545119448,7.262153128799346,177130.87588798898,8.08257749508973,173840.61566959173,7.672365311944538,8.879600187281069,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.20,no_web,flex,business,1.4,1.2,170550.35545119448,7.262153128799346,177840.40308855296,8.10885296767741,174195.37926987372,7.685503048238378,8.879940232818589,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.20,no_web,flex,wide,1.4,1.2,170550.35545119448,7.262153128799346,177840.40308855296,8.10885296767741,174195.37926987372,7.685503048238378,8.879940232818589,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.25,all,flex,mid,1.45,1.25,182011.38288742653,7.326562314771538,189156.86507404957,8.295676905587843,185584.12398073805,7.8111196101796905,8.880057003424,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.10,all,base,mid,1.45,1.1,182011.38288742653,7.326562314771538,190220.14938975478,8.29064090188681,186115.76613859067,7.808601608329174,8.880442699335928,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.15,all,flex,mid,1.45,1.15,182011.38288742653,7.326562314771538,189640.17829901248,8.308535476381266,185825.7805932195,7.817548895576403,8.881193981218859,1.0,4,8
ratio_no_web_base_business_rw1.40_cw1.15,no_web,base,business,1.4,1.15,170550.35545119448,7.262153128799346,176776.12860467425,8.071431275600704,173663.24202793438,7.666792202200025,8.881537160666552,1.0,4,8
ratio_no_web_base_wide_rw1.40_cw1.15,no_web,base,wide,1.4,1.15,170550.35545119448,7.262153128799346,176776.12860467425,8.071431275600704,173663.24202793438,7.666792202200025,8.881537160666552,1.0,4,8
ratio_no_web_conservative_business_rw1.20_cw1.25,no_web,conservative,business,1.2,1.25,161284.36181322634,6.991471396987102,186948.96508086065,8.453024469772947,174116.6634470435,7.722247933380024,8.881557836082493,1.0,4,8
ratio_no_web_conservative_wide_rw1.20_cw1.25,no_web,conservative,wide,1.2,1.25,161284.36181322634,6.991471396987102,186948.96508086065,8.453024469772947,174116.6634470435,7.722247933380024,8.881557836082493,1.0,4,8
ratio_no_web_base_business_rw1.40_cw1.10,no_web,base,business,1.4,1.1,170550.35545119448,7.262153128799346,176647.6884639043,8.065454728124571,173599.02195754938,7.663803928461959,8.882025619495284,1.0,4,8
ratio_no_web_base_wide_rw1.40_cw1.10,no_web,base,wide,1.4,1.1,170550.35545119448,7.262153128799346,176647.6884639043,8.065454728124571,173599.02195754938,7.663803928461959,8.882025619495284,1.0,4,8
ratio_all_conservative_mid_rw1.40_cw1.30,all,conservative,mid,1.4,1.3,169642.15541127554,6.974508027236052,204624.22781171606,8.939205626024533,187133.1916114958,7.956856826630292,8.882090121647092,1.0,4,8
ratio_no_web_base_business_rw1.40_cw1.20,no_web,base,business,1.4,1.2,170550.35545119448,7.262153128799346,177292.01145231866,8.087494479738243,173921.18345175657,7.674823804268795,8.884588766313776,1.0,4,8
ratio_no_web_base_wide_rw1.40_cw1.20,no_web,base,wide,1.4,1.2,170550.35545119448,7.262153128799346,177292.01145231866,8.087494479738243,173921.18345175657,7.674823804268795,8.884588766313776,1.0,4,8
ratio_no_web_base_business_rw1.40_cw1.05,no_web,base,business,1.4,1.05,170550.35545119448,7.262153128799346,177047.65273994682,8.071842687011552,173799.00409557065,7.666997907905449,8.887049169827778,1.0,4,8
ratio_no_web_base_wide_rw1.40_cw1.05,no_web,base,wide,1.4,1.05,170550.35545119448,7.262153128799346,177047.65273994682,8.071842687011552,173799.00409557065,7.666997907905449,8.887049169827778,1.0,4,8
ratio_no_web_conservative_business_rw1.25_cw1.00,no_web,conservative,business,1.25,1.0,158074.9293951022,6.912885436714146,187558.12588025088,8.470116269626505,172816.52763767654,7.691500853170326,8.887227991371054,1.0,4,8
ratio_no_web_conservative_wide_rw1.25_cw1.00,no_web,conservative,wide,1.25,1.0,158074.9293951022,6.912885436714146,187558.12588025088,8.470116269626505,172816.52763767654,7.691500853170326,8.887227991371054,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.30,all,flex,mid,1.45,1.3,182011.38288742653,7.326562314771538,189813.5998474097,8.31254110242718,185912.49136741812,7.8195517085993576,8.887648304943239,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.25,no_web,flex,business,1.4,1.25,170550.35545119448,7.262153128799346,178919.2825973569,8.138864141713844,174734.8190242757,7.700508635256596,8.887942895081316,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.25,no_web,flex,wide,1.4,1.25,170550.35545119448,7.262153128799346,178919.2825973569,8.138864141713844,174734.8190242757,7.700508635256596,8.887942895081316,1.0,4,8
ratio_all_conservative_business_rw1.40_cw1.00,all,conservative,business,1.4,1.0,169642.15541127554,6.974508027236052,205997.96227714868,8.955724351608305,187820.05884421212,7.9651161894221785,8.888769130375627,1.0,4,8
ratio_all_conservative_wide_rw1.40_cw1.00,all,conservative,wide,1.4,1.0,169642.15541127554,6.974508027236052,205997.96227714868,8.955724351608305,187820.05884421212,7.9651161894221785,8.888769130375627,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.00,no_web,flex,business,1.4,1.0,170550.35545119448,7.262153128799346,177907.64445069036,8.10143765621414,174228.9999509424,7.681795392506743,8.889490352300426,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.00,no_web,flex,wide,1.4,1.0,170550.35545119448,7.262153128799346,177907.64445069036,8.10143765621414,174228.9999509424,7.681795392506743,8.889490352300426,1.0,4,8
ratio_all_flex_mid_rw1.45_cw1.10,all,flex,mid,1.45,1.1,182011.38288742653,7.326562314771538,190452.38810568737,8.32946928741941,186231.88549655693,7.828015801095474,8.890382258297317,1.0,4,8
ratio_no_web_base_business_rw1.40_cw1.25,no_web,base,business,1.4,1.25,170550.35545119448,7.262153128799346,178335.7138809744,8.11669691452481,174443.03466608445,7.689425021662078,8.892145935756432,1.0,4,8
ratio_no_web_base_wide_rw1.40_cw1.25,no_web,base,wide,1.4,1.25,170550.35545119448,7.262153128799346,178335.7138809744,8.11669691452481,174443.03466608445,7.689425021662078,8.892145935756432,1.0,4,8
ratio_all_base_mid_rw1.45_cw1.05,all,base,mid,1.45,1.05,182011.38288742653,7.326562314771538,191618.81993430102,8.328928390812013,186815.10141086378,7.827745352791775,8.893422736374836,1.0,4,8
ratio_no_web_conservative_business_rw1.30_cw1.05,no_web,conservative,business,1.3,1.05,159166.21863439353,6.9425887042254395,188666.18590270556,8.513607553830289,173916.20226854953,7.728098129027864,8.893778767506985,1.0,4,8
ratio_no_web_conservative_wide_rw1.30_cw1.05,no_web,conservative,wide,1.3,1.05,159166.21863439353,6.9425887042254395,188666.18590270556,8.513607553830289,173916.20226854953,7.728098129027864,8.893778767506985,1.0,4,8
ratio_no_web_flex_mid_rw1.15_cw1.05,no_web,flex,mid,1.15,1.05,168310.4860330113,7.166589489156932,175884.79844566653,7.992202356990894,172097.64223933892,7.579395923073914,8.894226710565,1.0,4,8
ratio_no_web_conservative_business_rw1.20_cw1.20,no_web,conservative,business,1.2,1.2,161284.36181322634,6.991471396987102,187118.00710959462,8.455109980661504,174201.18446141048,7.723290688824303,8.89461141618634,1.0,4,8
ratio_no_web_conservative_wide_rw1.20_cw1.20,no_web,conservative,wide,1.2,1.2,161284.36181322634,6.991471396987102,187118.00710959462,8.455109980661504,174201.18446141048,7.723290688824303,8.89461141618634,1.0,4,8
