iter	RMSE
504	0.1964158002
505	0.1962935434
506	0.1961898963
507	0.1960799663
508	0.1959872147
509	0.1958948954
510	0.1957817662
511	0.1956989444
512	0.1956104018
513	0.1954970543
514	0.1953389854
515	0.1951971735
516	0.1950865833
517	0.1949891192
518	0.1949032662
519	0.1948238896
520	0.1946725835
521	0.1945518887
522	0.1944268123
523	0.1943541123
524	0.1942044657
525	0.1940921932
526	0.1939929271
527	0.1938060442
528	0.1936608859
529	0.1935946048
530	0.1934438545
531	0.1932870019
532	0.193169468
533	0.1930852563
534	0.1929550269
535	0.1928099595
536	0.1927724754
537	0.1926904087
538	0.192590057
539	0.1924801945
540	0.1923380047
541	0.1922161385
542	0.1921107156
543	0.1919663099
544	0.1918737081
545	0.1917691951
546	0.1916437116
547	0.1915463024
548	0.1914233009
549	0.1913332563
550	0.1912419522
551	0.1911391319
552	0.1910043784
553	0.1908978064
554	0.190772569
555	0.1906764497
556	0.1905554648
557	0.1904339367
558	0.1903531873
559	0.1902472125
560	0.190138098
561	0.190034123
562	0.189965383
563	0.1898713002
564	0.1897923487
565	0.1896963741
566	0.1896005988
567	0.1894964565
568	0.1893929698
569	0.1893300824
570	0.1891902182
571	0.1891146451
572	0.1889640448
573	0.1888723835
574	0.1887386201
575	0.1885875745
576	0.188476505
577	0.1883391867
578	0.1882706939
579	0.1881707004
580	0.1880884412
581	0.1880020869
582	0.1879062596
583	0.1878116855
584	0.1876976144
585	0.1875911807
586	0.1874919823
587	0.1874207355
588	0.1872853852
589	0.1871197809
590	0.1869939867
591	0.1868475066
592	0.1867645598
593	0.1866278485
594	0.1864838249
595	0.186403192
596	0.1863557293
597	0.1862544466
598	0.186146239
599	0.1860311475
600	0.1859634958
601	0.185867003
602	0.1857510557
603	0.185673082
604	0.1856083882
605	0.1854884117
606	0.1854296511
607	0.1853225945
608	0.185256361
609	0.1851670381
610	0.1850926888
611	0.1849550984
612	0.184797805
613	0.1846937584
614	0.1845831359
615	0.1844466177
616	0.1843494654
617	0.1841993085
618	0.184104574
619	0.1839898279
620	0.1838815923
621	0.1837439375
622	0.1836636539
623	0.1836093484
624	0.1834592786
625	0.1833921675
626	0.1833217449
627	0.1832286697
628	0.1831812627
629	0.1831084597
630	0.1830251345
631	0.1829054265
632	0.182809598
633	0.1826768756
634	0.182606509
635	0.1824938365
636	0.182346343
637	0.1822342724
638	0.1821359869
639	0.1820181359
640	0.1819006778
641	0.1818220675
642	0.1817245564
643	0.1816447508
644	0.1815906252
645	0.1815187832
646	0.1813956443
647	0.1813053044
648	0.1812515198
649	0.1811910665
650	0.1811147545
651	0.1810210996
652	0.180917772
653	0.1808119312
654	0.180776929
655	0.1806617855
656	0.1805746673
657	0.1804569808
658	0.1803745858
659	0.1802461742
660	0.1801782153
661	0.1800799081
662	0.179904705
663	0.1798457096
664	0.1797965824
665	0.1797620224
666	0.1796600899
667	0.1795435582
668	0.179443634
669	0.179369332
670	0.1793249703
671	0.1792335654
672	0.1791208568
673	0.1790142853
674	0.1789326399
675	0.1788549277
676	0.1787332338
677	0.1786347484
678	0.1785817103
679	0.1785000802
680	0.1783628212
681	0.1782910194
682	0.1781653296
683	0.1780878818
684	0.1780195311
685	0.1779445159
686	0.1778913383
687	0.1778152266
688	0.1777383487
689	0.1776350989
690	0.177603683
691	0.1774603291
692	0.1773898728
693	0.1772924671
694	0.1772231225
695	0.1771591815
696	0.17700666
697	0.176906728
698	0.1768022523
699	0.1767319433
700	0.1766656757
701	0.1765581288
702	0.1764192403
703	0.1763152764
704	0.1762484124
705	0.1761403914
706	0.1760785462
707	0.1759734114
708	0.1758717615
709	0.1758162487
710	0.1756912236
711	0.1756220737
712	0.175569254
713	0.1754706867
714	0.1753744139
715	0.175319031
716	0.1752212753
717	0.1751218192
718	0.1749979116
719	0.1749042967
720	0.1748159973
721	0.1747525306
722	0.1746574804
723	0.1745904476
724	0.1745136659
725	0.1744268955
726	0.1743317449
727	0.1742301702
728	0.1741249147
729	0.1740196504
730	0.1739267879
731	0.1738416152
732	0.1737921807
733	0.1737203371
734	0.1736578967
735	0.1735641728
736	0.1734447668
737	0.1733469921
738	0.1732470582
739	0.1731019367
740	0.1730344991
741	0.1729367381
742	0.172870402
743	0.1727755611
744	0.1726939192
745	0.1726211602
746	0.1725743769
747	0.1724478259
748	0.1723359565
749	0.1722543839
750	0.1721713405
751	0.1721007067
752	0.1720202964
753	0.1719458558
754	0.1718924974
755	0.1718197961
756	0.1717644804
757	0.1716942062
758	0.1716334566
759	0.1715963078
760	0.1715373153
761	0.1713778685
762	0.171272231
763	0.1711973797
764	0.1711192111
765	0.1710202036
766	0.1709452983
767	0.1708674477
768	0.1707756135
769	0.1706876585
770	0.1705965899
771	0.1704891684
772	0.1704112818
773	0.1702766955
774	0.1701828719
775	0.1701380283
776	0.1700917162
777	0.169975262
778	0.1699229745
779	0.1698680111
780	0.1697616307
781	0.1696929673
782	0.1696279377
783	0.1695568549
784	0.1694700897
785	0.1694422014
786	0.1693412653
787	0.1692393886
788	0.1691331528
789	0.1690604041
790	0.1690246255
791	0.1689598667
792	0.168908577
793	0.168838471
794	0.1687967619
795	0.1687257027
796	0.1686563905
797	0.1685914524
798	0.1685290353
799	0.1684401172
800	0.1683562815
801	0.1683016803
802	0.1682332049
803	0.1681462167
804	0.1679391831
805	0.1678501155
806	0.1677742341
807	0.1676988633
808	0.1676383122
809	0.1675379612
810	0.1674432421
811	0.1673465444
812	0.1672850784
813	0.167207365
814	0.1671389264
815	0.1670449104
816	0.1669699635
817	0.1668604156
818	0.1667623811
819	0.1666843035
820	0.1665943278
821	0.1665147913
822	0.166400302
823	0.1662887774
824	0.1662389203
825	0.1661556894
826	0.1660837482
827	0.1659895945
828	0.1659122704
829	0.1658174968
830	0.165724879
831	0.1656509198
832	0.1655697575
833	0.1654962911
834	0.1654375507
835	0.1653688897
836	0.1653031613
837	0.1652318741
838	0.1651366301
839	0.1650335481
840	0.1649305724
841	0.1648805737
842	0.1648327019
843	0.1647459237
844	0.164659685
845	0.1645546943
846	0.1644955062
847	0.1644103323
848	0.1642923489
849	0.1641876309
850	0.1641388382
851	0.1640731323
852	0.1639218021
853	0.1638383468
854	0.1637210527
855	0.1636123509
856	0.1635360442
857	0.1634906299
858	0.1634040671
859	0.1633111625
860	0.1632499864
861	0.1631689063
862	0.1630864569
863	0.1630149176
864	0.162931981
865	0.1628265555
866	0.1627741242
867	0.1626779456
868	0.1626255873
869	0.162568821
870	0.1624854294
871	0.1623929946
872	0.162315642
873	0.1622646592
874	0.1621621219
875	0.1620766659
876	0.1620288549
877	0.1619233318
878	0.1618785437
879	0.1617769733
880	0.1617129978
881	0.1616305287
882	0.1615874496
883	0.1615104189
884	0.1614516158
885	0.161371958
886	0.1612833623
887	0.1612376324
888	0.1611466883
889	0.1610765723
890	0.1609985755
891	0.1608972938
892	0.1608273588
893	0.1607360554
894	0.160689495
895	0.1606150439
896	0.1605519699
897	0.1604910596
898	0.1604271834
899	0.1603750814
900	0.1602807337
901	0.1602143188
902	0.1601233751
903	0.1600522233
904	0.1599546878
905	0.1598955508
906	0.159813565
907	0.1597755651
908	0.1596890246
909	0.1596375323
910	0.1595553579
911	0.1594932235
912	0.1594202204
913	0.1593313493
914	0.1592541226
915	0.1591128487
916	0.1590574062
917	0.1589580885
918	0.1589050129
919	0.1588152511
920	0.1587665475
921	0.1586961912
922	0.1586289716
923	0.158541034
924	0.1584592979
925	0.1583960481
926	0.1583074725
927	0.1582413314
928	0.1581840085
929	0.1581207481
930	0.1580514806
931	0.1579850143
932	0.1578874206
933	0.1577987503
934	0.1577377603
935	0.1576541941
936	0.1575608625
937	0.1574845506
938	0.157393753
939	0.1573376118
940	0.1572557946
941	0.157195335
942	0.1571073896
943	0.1570271854
944	0.1569392037
945	0.1568707243
946	0.156796211
947	0.156680705
948	0.1566140752
949	0.1565601576
950	0.1565046862
951	0.1564271072
952	0.1563436779
953	0.1562898576
954	0.1562069965
955	0.1561520589
956	0.1560913664
957	0.1560093902
958	0.1559724153
959	0.1559231709
960	0.1558532585
961	0.1557627571
962	0.155717547
963	0.1556517559
964	0.1556016779
965	0.1555291949
966	0.1554369438
967	0.1553895046
968	0.1553144268
969	0.155220071
970	0.1551040833
971	0.1550351496
972	0.1549527989
973	0.1548792256
974	0.154789317
975	0.1547079864
976	0.1546278532
977	0.1545328576
978	0.1544736076
979	0.1543973477
980	0.1543225371
981	0.1542610439
982	0.1542000814
983	0.1541249025
984	0.1540358771
985	0.1539610709
986	0.1539148279
987	0.1538215559
988	0.1537637572
989	0.153688996
990	0.1536159908
991	0.1535344978
992	0.1534651673
993	0.1533921639
994	0.153332207
995	0.1532692387
996	0.1531923374
997	0.153120857
998	0.1530762419
999	0.1530029195
1000	0.1529331549
1001	0.1528677421
1002	0.1527802089
1003	0.1527272176
1004	0.1526441446
1005	0.1525856251
1006	0.1525156787
1007	0.152446345
1008	0.1523643358
1009	0.1522924026
1010	0.1522218454
1011	0.1521709395
1012	0.1521165996
1013	0.1520376921
1014	0.1519945334
1015	0.151901129
1016	0.1518251468
1017	0.1517495949
1018	0.1517193304
1019	0.1516374882
1020	0.1515557088
1021	0.1514818804
1022	0.1514079794
1023	0.1513432428
1024	0.1512637879
1025	0.1511747032
1026	0.1511479644
1027	0.1510799277
1028	0.1510207794
1029	0.1509536101
1030	0.150867274
1031	0.1507778571
1032	0.1507097124
1033	0.150640005
1034	0.1505739295
1035	0.1504971408
1036	0.1504224807
1037	0.1503481964
1038	0.1502712548
1039	0.1502400893
1040	0.1501438401
1041	0.1501126416
1042	0.1500512947
1043	0.1500153915
1044	0.1499640623
1045	0.1499116357
1046	0.1498428974
1047	0.1497641271
1048	0.149718842
1049	0.1496518269
1050	0.149602488
1051	0.1495307114
1052	0.149460836
1053	0.1493902348
1054	0.1492732066
1055	0.1492234915
1056	0.1491679708
1057	0.1490903491
1058	0.1490241769
1059	0.1489589447
1060	0.1489270666
1061	0.1488592736
1062	0.1487894603
1063	0.1487280659
1064	0.1486591066
1065	0.1485932318
1066	0.148528799
1067	0.148486763
1068	0.1484328801
1069	0.1483639934
1070	0.1482890861
1071	0.148215387
1072	0.148132142
1073	0.1480903613
1074	0.1480267043
1075	0.1479795891
1076	0.1479123191
1077	0.1478409058
1078	0.1477841844
1079	0.1477316704
1080	0.1476604755
1081	0.1475919016
1082	0.1475321247
1083	0.1474855417
1084	0.1474215271
1085	0.1473585094
1086	0.1472977778
1087	0.147229146
1088	0.1471943368
1089	0.1471706241
1090	0.1470992933
1091	0.147006658
1092	0.1469398517
1093	0.1469046844
1094	0.1468453692
1095	0.1467637139
1096	0.1466968625
1097	0.146623859
1098	0.1465531015
1099	0.1465269665
1100	0.1464579479
1101	0.1464022564
1102	0.1463576727
1103	0.1463213252
1104	0.1462555812
1105	0.1461837325
1106	0.146128082
1107	0.1460641554
1108	0.1460006601
1109	0.1459283826
1110	0.1458691274
1111	0.1457816883
1112	0.1457136064
1113	0.1456821558
1114	0.1456123757
1115	0.1455263529
1116	0.1454636382
1117	0.1454397411
1118	0.1453719144
1119	0.1452701949
1120	0.1452072078
1121	0.14518074
1122	0.1451053477
1123	0.1450626855
1124	0.1449962353
1125	0.144966577
1126	0.1449159131
1127	0.1448882311
1128	0.1448146137
1129	0.1447605535
1130	0.1447142075
1131	0.1446909518
1132	0.1446569608
1133	0.1445718906
1134	0.1445125522
1135	0.1444434898
1136	0.1443800886
1137	0.1443163733
1138	0.1442814632
1139	0.1442223305
1140	0.144132536
1141	0.1440742974
1142	0.1440149189
1143	0.1439814987
1144	0.1439074655
1145	0.1438377378
1146	0.1437943518
1147	0.1437276641
1148	0.1436626684
1149	0.1436005148
1150	0.1435459359
1151	0.1434722087
1152	0.143423548
1153	0.1433350938
1154	0.1432835073
1155	0.1432162957
1156	0.1431841883
1157	0.1431535777
1158	0.1430984479
1159	0.1430194711
1160	0.1429852398
1161	0.1429332199
1162	0.1428985451
1163	0.1428325855
1164	0.1427614846
1165	0.1426958965
1166	0.1426505534
1167	0.1425923023
1168	0.1425494257
1169	0.142471263
1170	0.1424110976
1171	0.1423571422
1172	0.1422982561
1173	0.1422405557
1174	0.1421895833
1175	0.1421541341
1176	0.1420732757
1177	0.1420039664
1178	0.1419275715
1179	0.1418662593
1180	0.1417905598
1181	0.1417357952
1182	0.1416784698
1183	0.1416032611
1184	0.1415462219
1185	0.141482084
1186	0.1414392733
1187	0.1413805248
1188	0.1413184619
1189	0.1412649742
1190	0.1412103307
1191	0.141127694
1192	0.1410946447
1193	0.1410635418
1194	0.141000779
1195	0.1409143733
1196	0.1408746034
1197	0.1408154305
1198	0.1407432569
1199	0.1406682578
1200	0.1406054514
1201	0.1405457716
1202	0.1405089962
1203	0.1404485822
1204	0.1404076064
1205	0.1403517781
1206	0.1402865576
1207	0.1402336578
1208	0.140190818
1209	0.1401322388
1210	0.1400987461
1211	0.1400605069
1212	0.1399852652
1213	0.1399138484
1214	0.1398466366
1215	0.1397996046
1216	0.1397497669
1217	0.1396879152
1218	0.139630649
1219	0.1395989042
1220	0.1395665114
1221	0.1395054562
1222	0.1394637045
1223	0.139413766
1224	0.139359964
1225	0.1392987494
1226	0.1392741933
1227	0.1392217861
1228	0.1391922395
1229	0.1391526883
1230	0.1391031727
1231	0.1390528427
1232	0.1390203617
1233	0.1389609742
1234	0.1389099115
1235	0.1388476325
1236	0.1387985607
1237	0.1387449511
1238	0.138700552
1239	0.1386399189
1240	0.1385883901
1241	0.1385681134
1242	0.1384995699
1243	0.1384435117
1244	0.1383803041
1245	0.1383206016
1246	0.1382761983
1247	0.1382027092
1248	0.138132134
1249	0.1381083157
1250	0.1380500487
1251	0.137966506
1252	0.1379069297
1253	0.1378249733
1254	0.137749116
1255	0.1376827387
1256	0.1375984509
1257	0.1375569531
1258	0.1374899308
1259	0.1374284863
1260	0.1373709113
1261	0.1373286574
1262	0.1372857989
1263	0.137233842
1264	0.1371664529
1265	0.1371087027
1266	0.1370586249
1267	0.1370086669
1268	0.1369647509
1269	0.1369283307
1270	0.1368655652
1271	0.1367954961
1272	0.1367502904
1273	0.1367004229
1274	0.1366440533
1275	0.1365738974
1276	0.136516563
1277	0.1364925484
1278	0.1364311801
1279	0.13637304
1280	0.136326345
1281	0.1362801975
1282	0.1362277087
1283	0.1361633319
1284	0.136120044
1285	0.1360696955
1286	0.1360425319
1287	0.1359867834
1288	0.1359375777
1289	0.1358564367
1290	0.1358039507
1291	0.1357516249
1292	0.1357046211
1293	0.1356784259
1294	0.1356304139
1295	0.1355790131
1296	0.135524471
1297	0.1354771647
1298	0.1354543151
1299	0.1353817051
1300	0.1353458208
1301	0.1352862643
1302	0.1352334243
1303	0.1351763604
1304	0.1351443107
1305	0.135096955
1306	0.1350356612
1307	0.1349856022
1308	0.1349602298
1309	0.134907324
1310	0.1348690469
1311	0.1348146767
1312	0.1347614484
1313	0.1347347439
1314	0.1346741942
1315	0.1346263939
1316	0.1345656324
1317	0.1344953509
1318	0.1344494706
1319	0.1344320787
1320	0.134360941
1321	0.1342990195
1322	0.1342664069
1323	0.1342050184
1324	0.1341424127
1325	0.1340707993
1326	0.1340200442
1327	0.1339551811
1328	0.1338994188
1329	0.1338343681
1330	0.1337756107
1331	0.133710462
1332	0.1336605823
1333	0.1336150181
1334	0.133552202
1335	0.1335112175
1336	0.1334640675
1337	0.1334195573
1338	0.1333813459
1339	0.1333387139
1340	0.1333191767
1341	0.1332601013
1342	0.1332328691
1343	0.1331552519
1344	0.1331138976
1345	0.1330782539
1346	0.1330576697
1347	0.1330177422
1348	0.1329285847
1349	0.1328809879
1350	0.1328367036
1351	0.1328120423
1352	0.1327855357
1353	0.1327398186
1354	0.1327234472
1355	0.1326802858
1356	0.132607091
1357	0.1325526792
1358	0.1324830353
1359	0.1324367116
1360	0.1324209181
1361	0.132351369
1362	0.1323259434
1363	0.1322746122
1364	0.1322126289
1365	0.1321782439
1366	0.1321585352
1367	0.1321317126
1368	0.1320697581
1369	0.1320180124
1370	0.1319590332
1371	0.1318843057
1372	0.1318501973
1373	0.1317935466
1374	0.1316996225
1375	0.1316291138
1376	0.1315847799
1377	0.1315344204
1378	0.131478761
1379	0.1314495712
1380	0.1313989981
1381	0.1313770867
1382	0.1313432807
1383	0.1312921662
1384	0.1312831908
1385	0.1311999469
1386	0.1311737664
1387	0.131135706
1388	0.1311052723
1389	0.1310549474
1390	0.1310225776
1391	0.1309846258
1392	0.1309398958
1393	0.1309030994
1394	0.130872742
1395	0.1308538426
1396	0.1308097888
1397	0.1307705852
1398	0.1307315298
1399	0.1306605741
1400	0.1306124678
1401	0.1305873703
1402	0.1305214031
1403	0.1304675198
1404	0.1304209006
1405	0.1303636525
1406	0.1303410327
1407	0.1302931607
1408	0.1302376858
1409	0.1301654685
1410	0.1300993163
1411	0.130038557
1412	0.1299881144
1413	0.1299598142
1414	0.1299030808
1415	0.1298483453
1416	0.1298128532
1417	0.1297692625
1418	0.1297169268
1419	0.1296650853
1420	0.1296353745
1421	0.1296013038
1422	0.1295429892
1423	0.1294981457
1424	0.1294550795
1425	0.1294188016
1426	0.1293846398
1427	0.1293210856
1428	0.1292844036
1429	0.129218898
1430	0.1291890145
1431	0.129125888
1432	0.1290687298
1433	0.1290243421
1434	0.1289937279
1435	0.1289422197
1436	0.1288808107
1437	0.1288386195
1438	0.1288024193
1439	0.1287251708
1440	0.1286790904
1441	0.128668614
1442	0.1286223365
1443	0.1285796338
1444	0.1285317291
1445	0.1284821922
1446	0.128428633
1447	0.128374932
1448	0.1283130051
1449	0.1282421491
1450	0.1282009898
1451	0.1281504321
1452	0.1281007285
1453	0.1280654724
1454	0.1280034295
1455	0.1279672699
1456	0.1279222391
1457	0.1278858204
1458	0.1278356673
1459	0.1277991388
1460	0.1277659484
1461	0.1277046165
1462	0.1276674766
1463	0.127646974
1464	0.1275941099
1465	0.1275571525
1466	0.127523853
1467	0.1275025213
1468	0.1274885251
1469	0.1274300767
1470	0.1273959745
1471	0.1273510535
1472	0.1272950603
1473	0.1272563381
1474	0.1272003797
1475	0.1271491987
1476	0.1271076114
1477	0.1270576178
1478	0.1270116874
1479	0.1269664855
1480	0.1269279551
1481	0.1268941923
1482	0.1268335526
1483	0.1268037617
1484	0.1267365373
1485	0.1266963983
1486	0.1266430466
1487	0.1265697022
1488	0.1265230834
1489	0.1264667122
1490	0.1264264344
1491	0.1263707816
1492	0.1263375995
1493	0.1262981336
1494	0.1262478673
1495	0.1261961444
1496	0.1261280028
1497	0.1260729383
1498	0.126037186
1499	0.1260032564
1500	0.1259835339
1501	0.1259670923
1502	0.1259500886
1503	0.1259138108
1504	0.1258763879
1505	0.1258285609
1506	0.1257803802
1507	0.1257387889
1508	0.125685307
1509	0.1256365601
1510	0.1255997018
1511	0.1255467432
1512	0.1255309619
1513	0.1254697948
